,Formula,material_id,GVRH,PHONONS,PIEZO,DIELECTRIC,EXP_BAND_GAP
12234,Cu6 Se6 O18,mp-560049,0.0,0.0,0.0,0.0,1.0
12235,Dy1 Al8 Cu4,mp-984726,0.0,0.0,0.0,0.0,1.0
12236,Dy1 Co2 Ge2,mp-19771,0.0,0.0,0.0,0.0,1.0
12237,Dy1 Ge2 Ru2,mp-21082,0.0,0.0,0.0,0.0,1.0
12238,Dy24 C12 I34,mp-567858,0.0,0.0,0.0,0.0,1.0
12239,Dy24 Co14,mp-573622,0.0,0.0,0.0,0.0,1.0
12240,Dy4 Ge6 Pt18,mp-641314,0.0,0.0,0.0,0.0,1.0
12241,Dy4 Cd2 Pd4,mp-12977,0.0,0.0,0.0,0.0,1.0
12242,Dy2 Ni12 P7,mp-864836,0.0,0.0,0.0,0.0,1.0
12243,Dy8 S12,mp-1270,0.0,0.0,0.0,0.0,1.0
12244,Dy4 Sn10,mp-568064,0.0,0.0,0.0,0.0,1.0
12245,Dy8 Te12,mp-1188427,0.0,0.0,0.0,0.0,1.0
12246,Dy8 Ti12 Si16,mp-19950,0.0,0.0,0.0,0.0,1.0
12247,Dy3 Cu4 Ge4,mp-22039,0.0,0.0,0.0,0.0,1.0
12248,Dy6 Ga2 S12,mp-1189242,0.0,0.0,0.0,0.0,1.0
12249,Dy3 In1 C1,mp-19881,0.0,0.0,0.0,0.0,1.0
12250,Dy6 Mn2 B14,mp-14356,0.0,0.0,0.0,0.0,1.0
12251,Dy16 Cd4 Rh4,mp-570768,0.0,0.0,0.0,0.0,1.0
12252,Dy16 Ga4 Sb4 S36,mp-1196712,0.0,0.0,0.0,0.0,1.0
12253,Dy8 Sb6,mp-1927,0.0,0.0,0.0,0.0,1.0
12254,Dy4 Te3 S4,mp-1095296,0.0,0.0,0.0,0.0,1.0
12255,Dy10 Pb6,mp-569760,0.0,0.0,0.0,0.0,1.0
12256,Dy10 Sn6,mp-30623,0.0,0.0,0.0,0.0,1.0
12257,Dy6 Fe1 Te2,mp-10516,0.0,0.0,0.0,0.0,1.0
12258,Dy7 In1 Co4 Ge12,mp-641778,0.0,0.0,0.0,0.0,1.0
12259,Dy1 Ag1,mp-2167,0.0,0.0,0.0,0.0,1.0
12260,Dy1 B1 Pd3,mp-10060,0.0,0.0,0.0,0.0,1.0
12261,Dy1 Bi1 Pd1,mp-1009543,0.0,0.0,0.0,0.0,1.0
12262,Dy1 In1 Cu2,mp-22680,0.0,0.0,0.0,0.0,1.0
12263,Dy2 In2 Pt4,mp-1078790,0.0,0.0,0.0,0.0,1.0
12264,Dy4 Mn8,mp-1102404,0.0,0.0,0.0,0.0,1.0
12265,Dy4 Ni4 Ge8,mp-638084,0.0,0.0,0.0,0.0,1.0
12266,Dy4 Ni4 Sn4,mp-510152,0.0,0.0,0.0,0.0,1.0
12267,Dy2 S4,mp-1018675,0.0,0.0,0.0,0.0,1.0
12268,Dy1 Sn3,mp-570860,0.0,0.0,0.0,0.0,1.0
12269,Dy2 Zn2 Ga2,mp-1018682,0.0,0.0,0.0,0.0,1.0
12270,Er2 Al40 Cr4,mp-680636,0.0,0.0,0.0,0.0,1.0
12271,Er1 Cr2 Si2,mp-12082,0.0,0.0,0.0,0.0,1.0
12272,Er1 Cu2 Ge2,mp-5083,0.0,0.0,0.0,0.0,1.0
12273,Er4 Ga18 Co6,mp-866685,0.0,0.0,0.0,0.0,1.0
12274,Er8 C12,mp-9544,0.0,0.0,0.0,0.0,1.0
12275,Er8 Fe56 B4,mp-3680,0.0,0.0,0.0,0.0,1.0
12276,Er4 Mn2 C8,mp-9267,0.0,0.0,0.0,0.0,1.0
12277,Er8 Se12,mp-209,0.0,0.0,0.0,0.0,1.0
12278,Er8 Sn4 Au8,mp-31143,0.0,0.0,0.0,0.0,1.0
12279,Er8 Te12,mp-14643,0.0,0.0,0.0,0.0,1.0
12280,Er8 Ni2 B26,mp-504627,0.0,0.0,0.0,0.0,1.0
12281,Er20 Bi12,mp-31466,0.0,0.0,0.0,0.0,1.0
12282,Er10 Ni2 Pb6,mp-570864,0.0,0.0,0.0,0.0,1.0
12283,Er10 Si6,mp-31167,0.0,0.0,0.0,0.0,1.0
12284,Er4 Al36 Fe16 Si24,mp-569739,0.0,0.0,0.0,0.0,1.0
12285,Er2 Al2 Ge2,mp-1024985,0.0,0.0,0.0,0.0,1.0
12286,Er1 B1 Pd3,mp-10061,0.0,0.0,0.0,0.0,1.0
12287,Er4 Bi4 W8 O36,mp-1198777,0.0,0.0,0.0,0.0,1.0
12288,Er1 Fe1 C2,mp-1018064,0.0,0.0,0.0,0.0,1.0
12289,Er4 Mg8,mp-30607,0.0,0.0,0.0,0.0,1.0
12290,Er1 Ni4 Au1,mp-1025001,0.0,0.0,0.0,0.0,1.0
12291,Er4 Ni4 Sn4,mp-622620,0.0,0.0,0.0,0.0,1.0
12292,Er1 Pb1 Au1,mp-30377,0.0,0.0,0.0,0.0,1.0
12293,Er8 Si8 Pd8,mp-17093,0.0,0.0,0.0,0.0,1.0
12294,Er1 Sn1 Au1,mp-5640,0.0,0.0,0.0,0.0,1.0
12295,Er3 Tl3 Pd3,mp-30609,0.0,0.0,0.0,0.0,1.0
12296,Er1 Zn12,mp-30614,0.0,0.0,0.0,0.0,1.0
12297,Eu2 Al4 Au4,mp-13485,0.0,0.0,0.0,0.0,1.0
12298,Eu1 As2 Pd2,mp-1069444,0.0,0.0,0.0,0.0,1.0
12299,Eu4 Bi8 Se16,mp-1193071,0.0,0.0,0.0,0.0,1.0
12300,Eu2 Cl6 O24,mp-627640,0.0,0.0,0.0,0.0,1.0
12301,Eu4 Dy8 Se16,mp-645690,0.0,0.0,0.0,0.0,1.0
12302,Eu4 Er8 Se16,mp-1193984,0.0,0.0,0.0,0.0,1.0
12303,Eu1 Fe2 Si2,mp-582357,0.0,0.0,0.0,0.0,1.0
12304,Eu8 Ga16 S32,mp-1181942,0.0,0.0,0.0,0.0,1.0
12305,Eu8 Ga16 Se32,mp-1201775,0.0,0.0,0.0,0.0,1.0
12306,Eu2 Ga4 Te8,mp-1103807,0.0,0.0,0.0,0.0,1.0
12307,Eu4 Ho8 Se16,mp-1193885,0.0,0.0,0.0,0.0,1.0
12308,Eu2 In4 S8,mp-1105168,0.0,0.0,0.0,0.0,1.0
12309,Eu2 In4 Se8,mp-1104657,0.0,0.0,0.0,0.0,1.0
12310,Eu4 Lu8 Se16,mp-645692,0.0,0.0,0.0,0.0,1.0
12311,Eu1 Mn2 Ge2,mp-672298,0.0,0.0,0.0,0.0,1.0
12312,Eu1 Ni12 B6,mp-580731,0.0,0.0,0.0,0.0,1.0
12313,Eu1 Ni2 As2,mp-6992,0.0,0.0,0.0,0.0,1.0
12314,Eu1 P2 Os2,mp-20802,0.0,0.0,0.0,0.0,1.0
12315,Eu4 Sb8 S16,mp-1194437,0.0,0.0,0.0,0.0,1.0
12316,Eu4 Sb8 Se16,mp-1192961,0.0,0.0,0.0,0.0,1.0
12317,Eu4 Tm8 Se16,mp-542964,0.0,0.0,0.0,0.0,1.0
12318,Eu1 Zn2 Si2,mp-22133,0.0,0.0,0.0,0.0,1.0
12319,Eu4 Ga18 Rh6,mp-645591,0.0,0.0,0.0,0.0,1.0
12320,Eu2 C1 N2 O2,mp-22234,0.0,0.0,0.0,0.0,1.0
12321,Eu4 Ga4 Ge2 S14,mp-1192354,0.0,0.0,0.0,0.0,1.0
12322,Eu8 Ge4 B8 O32,mp-1019739,0.0,0.0,0.0,0.0,1.0
12323,Eu16 O24,mp-1182469,0.0,0.0,0.0,0.0,1.0
12324,Eu2 P1 Br1,mp-613052,0.0,0.0,0.0,0.0,1.0
12325,Eu8 Re4 O20,mp-20209,0.0,0.0,0.0,0.0,1.0
12326,Eu8 Se12,mp-1189540,0.0,0.0,0.0,0.0,1.0
12327,Eu2 Te1 O2,mp-19897,0.0,0.0,0.0,0.0,1.0
12328,Eu6 In4 P8,mp-1188263,0.0,0.0,0.0,0.0,1.0
12329,Eu6 B2 W2 O18,mp-556626,0.0,0.0,0.0,0.0,1.0
12330,Eu6 S8,mp-1103738,0.0,0.0,0.0,0.0,1.0
12331,Eu12 Sb16 S36,mp-684111,0.0,0.0,0.0,0.0,1.0
12332,Eu12 Sb16 Se36,mp-1200385,0.0,0.0,0.0,0.0,1.0
12333,Eu4 Al8 O16,mp-1019732,0.0,0.0,0.0,0.0,1.0
12334,Eu2 Cd22,mp-583684,0.0,0.0,0.0,0.0,1.0
12335,Eu2 Co16 P10,mp-583224,0.0,0.0,0.0,0.0,1.0
12336,Eu2 Cu4 Sn2 S8,mp-555984,0.0,0.0,0.0,0.0,1.0
12337,Eu2 Cu18 Sn8,mp-568497,0.0,0.0,0.0,0.0,1.0
12338,Eu2 Cu2 Se2 F2,mp-21356,0.0,0.0,0.0,0.0,1.0
12339,Eu2 Cu2 Se2 O2,mp-510596,0.0,0.0,0.0,0.0,1.0
12340,Eu1 Ge3 Pt1,mp-19763,0.0,0.0,0.0,0.0,1.0
12341,Eu4 H8,mp-1102496,0.0,0.0,0.0,0.0,1.0
12342,Eu1 In2 Ge4 Ir4,mp-1095411,0.0,0.0,0.0,0.0,1.0
12343,Eu1 Ni1 Ge3,mp-974769,0.0,0.0,0.0,0.0,1.0
12344,Eu1 O1,mp-21394,0.0,0.0,0.0,0.0,1.0
12345,Eu2 P2 Pt2,mp-672290,0.0,0.0,0.0,0.0,1.0
12346,Eu2 Pd2,mp-1018147,0.0,0.0,0.0,0.0,1.0
12347,Eu4 Rh4 O12,mp-19801,0.0,0.0,0.0,0.0,1.0
12348,Eu1 S1,mp-20587,0.0,0.0,0.0,0.0,1.0
12349,Eu4 Sc4 O12,mp-22487,0.0,0.0,0.0,0.0,1.0
12350,Eu1 Se1,mp-21009,0.0,0.0,0.0,0.0,1.0
12351,Eu4 Se4 Cl4 O12,mp-639138,0.0,0.0,0.0,0.0,1.0
12352,Eu1 Sn3,mp-20387,0.0,0.0,0.0,0.0,1.0
12353,Eu2 Ti2 Cl2 O6,mp-555860,0.0,0.0,0.0,0.0,1.0
12354,Eu2 Ti2 O6,mp-1079111,0.0,0.0,0.0,0.0,1.0
12355,Eu1 Tl1,mp-542584,0.0,0.0,0.0,0.0,1.0
12356,Fe2 Pd4 Se4,mp-12466,0.0,0.0,0.0,0.0,1.0
12357,Fe12 As5,mp-17977,0.0,0.0,0.0,0.0,1.0
12358,Fe4 B2 P6 O24,mp-1197728,0.0,0.0,0.0,0.0,1.0
12359,Fe12 B4,mp-973682,0.0,0.0,0.0,0.0,1.0
12360,Fe8 Si4 Sn14 O32,mp-628588,0.0,0.0,0.0,0.0,1.0
12361,Fe12 W12 C2,mp-624243,0.0,0.0,0.0,0.0,1.0
12362,Fe4 As4 Se4,mp-1101894,0.0,0.0,0.0,0.0,1.0
12363,Fe4 Bi4 Se12 O36,mp-1197024,0.0,0.0,0.0,0.0,1.0
12364,Fe4 P4 S4,mp-1101971,0.0,0.0,0.0,0.0,1.0
12365,Ga16 Pb8 S32,mp-1196984,0.0,0.0,0.0,0.0,1.0
12366,Ga16 Pb8 Se32,mp-571171,0.0,0.0,0.0,0.0,1.0
12367,Ga16 Se16 O56,mp-1196063,0.0,0.0,0.0,0.0,1.0
12368,Ga8 Sn4 Ge4 S24,mp-1194838,0.0,0.0,0.0,0.0,1.0
12369,Ga5 Pd13,mp-31485,0.0,0.0,0.0,0.0,1.0
12370,Ga32 Cu12 Mo8,mp-567502,0.0,0.0,0.0,0.0,1.0
12371,Ga18 Rh4,mp-31312,0.0,0.0,0.0,0.0,1.0
12372,Ga4 Ag4 O8,mp-1105293,0.0,0.0,0.0,0.0,1.0
12373,Ga4 H4 Se4 O16,mp-1194398,0.0,0.0,0.0,0.0,1.0
12374,Gd1 Ni2 Ge2,mp-646399,0.0,0.0,0.0,0.0,1.0
12375,Gd1 Si2 Ru2,mp-569302,0.0,0.0,0.0,0.0,1.0
12376,Gd2 Zn6 Ge3,mp-582406,0.0,0.0,0.0,0.0,1.0
12377,Gd2 Al1 Co2,mp-637222,0.0,0.0,0.0,0.0,1.0
12378,Gd8 S12,mp-608146,0.0,0.0,0.0,0.0,1.0
12379,Gd8 Se12,mp-1188175,0.0,0.0,0.0,0.0,1.0
12380,Gd8 Te12,mp-1105966,0.0,0.0,0.0,0.0,1.0
12381,Gd2 Zn17,mp-542437,0.0,0.0,0.0,0.0,1.0
12382,Gd8 Zr4 S20,mp-1200036,0.0,0.0,0.0,0.0,1.0
12383,Gd6 Al4 Ni12,mp-580327,0.0,0.0,0.0,0.0,1.0
12384,Gd3 Al7 Ag2,mp-637182,0.0,0.0,0.0,0.0,1.0
12385,Gd3 Co11 B4,mp-605854,0.0,0.0,0.0,0.0,1.0
12386,Gd6 Re2 O14,mp-31101,0.0,0.0,0.0,0.0,1.0
12387,Gd6 S8,mp-20036,0.0,0.0,0.0,0.0,1.0
12388,Gd16 Ga4 Sb4 S36,mp-1199284,0.0,0.0,0.0,0.0,1.0
12389,Gd12 Ta8 Al86,mp-680956,0.0,0.0,0.0,0.0,1.0
12390,Gd4 Ge4 Ru4,mp-19714,0.0,0.0,0.0,0.0,1.0
12391,Gd3 In3 Ir3,mp-19745,0.0,0.0,0.0,0.0,1.0
12392,Gd1 N1,mp-940,0.0,0.0,0.0,0.0,1.0
12393,Gd4 Ni4 O12,mp-505604,0.0,0.0,0.0,0.0,1.0
12394,Gd1 Pb1 Au1,mp-20415,0.0,0.0,0.0,0.0,1.0
12395,Gd2 Sb2 Pd2,mp-21061,0.0,0.0,0.0,0.0,1.0
12396,Gd4 Sc4 S12,mp-510490,0.0,0.0,0.0,0.0,1.0
12397,Gd2 Se4,mp-1018707,0.0,0.0,0.0,0.0,1.0
12398,Gd1 Zn1,mp-2497,0.0,0.0,0.0,0.0,1.0
12399,Gd2 Zn2 In2,mp-1018711,0.0,0.0,0.0,0.0,1.0
12400,Ge1 Bi12 O20,mp-23352,0.0,0.0,0.0,0.0,1.0
12401,Ge2 Se4 O12,mp-1205339,0.0,0.0,0.0,0.0,1.0
12402,Ge4 Os2,mp-10032,0.0,0.0,0.0,0.0,1.0
12403,Ge2 Sb2 Te5,mp-3534,0.0,0.0,0.0,0.0,1.0
12404,Ge5 Te8 As2,mp-28487,0.0,0.0,0.0,0.0,1.0
12405,Ge3 I6,mp-27922,0.0,0.0,0.0,0.0,1.0
12406,Ge6 P6,mp-1095275,0.0,0.0,0.0,0.0,1.0
12407,Ge2 Pb4 Se8 O24,mp-1198509,0.0,0.0,0.0,0.0,1.0
12408,Ge4 Pb4 S12,mp-624190,0.0,0.0,0.0,0.0,1.0
12409,Ge4 Rh4,mp-22239,0.0,0.0,0.0,0.0,1.0
12410,H28 Se8 N4 O24,mp-24354,0.0,0.0,0.0,0.0,1.0
12411,Hf2 V4 H8,mp-976724,0.0,0.0,0.0,0.0,1.0
12412,Hf8 Co16 P12,mp-18581,0.0,0.0,0.0,0.0,1.0
12413,Hf16 Fe8,mp-2754,0.0,0.0,0.0,0.0,1.0
12414,Hf24 P8,mp-504812,0.0,0.0,0.0,0.0,1.0
12415,Hf12 P12 Pd16,mp-29811,0.0,0.0,0.0,0.0,1.0
12416,Hf8 Co8 Si14,mp-976184,0.0,0.0,0.0,0.0,1.0
12417,Hf54 Os17,mp-568048,0.0,0.0,0.0,0.0,1.0
12418,Hf10 Cu2 Pb6,mp-607409,0.0,0.0,0.0,0.0,1.0
12419,Hf20 Sb12,mp-17466,0.0,0.0,0.0,0.0,1.0
12420,Hf10 Sb18,mp-570870,0.0,0.0,0.0,0.0,1.0
12421,Hf20 Si16,mp-17216,0.0,0.0,0.0,0.0,1.0
12422,Hf14 P8,mp-18622,0.0,0.0,0.0,0.0,1.0
12423,Hf2 B8 Ir6,mp-13861,0.0,0.0,0.0,0.0,1.0
12424,Hf8 Hg32 As16 Cl48,mp-1198529,0.0,0.0,0.0,0.0,1.0
12425,Hf8 Hg32 P16 Cl48,mp-1202310,0.0,0.0,0.0,0.0,1.0
12426,Hf1 S2,mp-985829,0.0,0.0,0.0,0.0,1.0
12427,Hf1 Se2,mp-985831,0.0,0.0,0.0,0.0,1.0
12428,Hg4 Sb4 O14,mp-557697,0.0,0.0,0.0,0.0,1.0
12429,Hg3 Bi2 S2 Cl8,mp-1104411,0.0,0.0,0.0,0.0,1.0
12430,Hg6 Bi4 Te4 Cl16,mp-1192395,0.0,0.0,0.0,0.0,1.0
12431,Hg1 Pt3,mp-1066522,0.0,0.0,0.0,0.0,1.0
12432,Ho2 B4 C4,mp-20410,0.0,0.0,0.0,0.0,1.0
12433,Ho1 Mn6 Sn6,mp-20630,0.0,0.0,0.0,0.0,1.0
12434,Ho2 Ni4 B4,mp-31009,0.0,0.0,0.0,0.0,1.0
12435,Ho2 Si4 Pt4,mp-16377,0.0,0.0,0.0,0.0,1.0
12436,Ho10 Si17,mp-569851,0.0,0.0,0.0,0.0,1.0
12437,Ho8 Au4,mp-30385,0.0,0.0,0.0,0.0,1.0
12438,Ho4 Co34,mp-1023,0.0,0.0,0.0,0.0,1.0
12439,Ho4 Ge10 Rh6,mp-17534,0.0,0.0,0.0,0.0,1.0
12440,Ho8 Hf4 S20,mp-1195954,0.0,0.0,0.0,0.0,1.0
12441,Ho4 Pd4 Pb2,mp-31089,0.0,0.0,0.0,0.0,1.0
12442,Ho12 S18,mp-878,0.0,0.0,0.0,0.0,1.0
12443,Ho3 Al1 C1,mp-29677,0.0,0.0,0.0,0.0,1.0
12444,Ho6 Ge10,mp-542748,0.0,0.0,0.0,0.0,1.0
12445,Ho3 Ni19 B10,mp-28151,0.0,0.0,0.0,0.0,1.0
12446,Ho16 C28,mp-1154,0.0,0.0,0.0,0.0,1.0
12447,Ho4 Ga16 Co3,mp-978039,0.0,0.0,0.0,0.0,1.0
12448,Ho10 Ge20 Rh8,mp-21816,0.0,0.0,0.0,0.0,1.0
12449,Ho20 Si16,mp-542829,0.0,0.0,0.0,0.0,1.0
12450,Ho2 Al2 B28,mp-569726,0.0,0.0,0.0,0.0,1.0
12451,Ho1 B2 Rh3,mp-1025027,0.0,0.0,0.0,0.0,1.0
12452,Ho4 B16,mp-569281,0.0,0.0,0.0,0.0,1.0
12453,Ho1 Cd1,mp-170,0.0,0.0,0.0,0.0,1.0
12454,Ho3 Co9,mp-30558,0.0,0.0,0.0,0.0,1.0
12455,Ho1 In1 Au2,mp-30388,0.0,0.0,0.0,0.0,1.0
12456,Ho4 Mg8,mp-13499,0.0,0.0,0.0,0.0,1.0
12457,Ho1 Mn12,mp-14015,0.0,0.0,0.0,0.0,1.0
12458,Ho4 Ni4 Ge4,mp-542171,0.0,0.0,0.0,0.0,1.0
12459,Ho2 Ti2 Ge2,mp-22108,0.0,0.0,0.0,0.0,1.0
12460,Ho2 Ti2 Si2,mp-22274,0.0,0.0,0.0,0.0,1.0
12461,Ho3 Tl3 Pd3,mp-30732,0.0,0.0,0.0,0.0,1.0
12462,Ho4 Zn4 Rh4,mp-13380,0.0,0.0,0.0,0.0,1.0
12463,In2 Mo6 Se6,mp-20152,0.0,0.0,0.0,0.0,1.0
12464,In4 As4 Cl4 O10,mp-1191856,0.0,0.0,0.0,0.0,1.0
12465,In4 B2 P6 O24,mp-1198577,0.0,0.0,0.0,0.0,1.0
12466,In8 Bi12 Se28 I4,mp-1198248,0.0,0.0,0.0,0.0,1.0
12467,In4 Hg2 S8,mp-22356,0.0,0.0,0.0,0.0,1.0
12468,In16 Se16 O56,mp-1199125,0.0,0.0,0.0,0.0,1.0
12469,In6 Au20,mp-510099,0.0,0.0,0.0,0.0,1.0
12470,In6 Bi14 Pb8 S36,mp-651005,0.0,0.0,0.0,0.0,1.0
12471,In6 Pd10,mp-22146,0.0,0.0,0.0,0.0,1.0
12472,In8 As10 Br6 O24,mp-1200791,0.0,0.0,0.0,0.0,1.0
12473,In16 Se12,mp-19932,0.0,0.0,0.0,0.0,1.0
12474,In5 Ag1 Te8,mp-569813,0.0,0.0,0.0,0.0,1.0
12475,In1 Ag3,mp-30343,0.0,0.0,0.0,0.0,1.0
12476,In2 Ag2 Te4,mp-22386,0.0,0.0,0.0,0.0,1.0
12477,In1 Bi2 S4 Cl1,mp-559521,0.0,0.0,0.0,0.0,1.0
12478,In2 Bi4 Se8 Br2,mp-571169,0.0,0.0,0.0,0.0,1.0
12479,In1 Fe2 Cu1 Se4,mp-22611,0.0,0.0,0.0,0.0,1.0
12480,In2 Hg14 S12 Cl10,mp-1196151,0.0,0.0,0.0,0.0,1.0
12481,In5 Pt5,mp-510438,0.0,0.0,0.0,0.0,1.0
12482,In2 Sb4 S8 Br2,mp-559864,0.0,0.0,0.0,0.0,1.0
12483,In2 Sb4 S8 Cl2,mp-556541,0.0,0.0,0.0,0.0,1.0
12484,In2 Sb4 Se8 Br2,mp-570321,0.0,0.0,0.0,0.0,1.0
12485,Ir8 S16,mp-2833,0.0,0.0,0.0,0.0,1.0
12486,K8 Ge16 Se32,mp-639900,0.0,0.0,0.0,0.0,1.0
12487,K2 Os4 O12,mp-554461,0.0,0.0,0.0,0.0,1.0
12488,K6 Al6 B6 O21,mp-560217,0.0,0.0,0.0,0.0,1.0
12489,K4 Au2 I10 O30,mp-1195201,0.0,0.0,0.0,0.0,1.0
12490,K24 Cd24 Te36,mp-571637,0.0,0.0,0.0,0.0,1.0
12491,K8 Cd12 S16,mp-18101,0.0,0.0,0.0,0.0,1.0
12492,K8 Cd12 Se16,mp-1198419,0.0,0.0,0.0,0.0,1.0
12493,K8 Cd12 Te16,mp-18531,0.0,0.0,0.0,0.0,1.0
12494,K8 Ce4 P8 O32,mp-1195550,0.0,0.0,0.0,0.0,1.0
12495,K8 Fe4 Ge12 Se32,mp-1200819,0.0,0.0,0.0,0.0,1.0
12496,K8 Ga12 Cu4 Se24,mp-10973,0.0,0.0,0.0,0.0,1.0
12497,K8 Gd8 Sb8 Se36,mp-1199482,0.0,0.0,0.0,0.0,1.0
12498,K4 Ge4 Pb2 S12,mp-561132,0.0,0.0,0.0,0.0,1.0
12499,K4 Ge6 B4 O20,mp-560019,0.0,0.0,0.0,0.0,1.0
12500,K8 Hg4 P8 Se24,mp-568855,0.0,0.0,0.0,0.0,1.0
12501,K4 Hg6 Ge4 S16,mp-17792,0.0,0.0,0.0,0.0,1.0
12502,K2 Ho4 Cu4 S9,mp-1172870,0.0,0.0,0.0,0.0,1.0
12503,K8 In8 P12 Se40,mp-1199715,0.0,0.0,0.0,0.0,1.0
12504,K8 In12 Ag4 Se24,mp-21705,0.0,0.0,0.0,0.0,1.0
12505,K8 In12 Cu4 Se24,mp-21713,0.0,0.0,0.0,0.0,1.0
12506,K2 La2 Ti3 O10,mp-6548,0.0,0.0,0.0,0.0,1.0
12507,K8 Mn4 Sn8 Se24,mp-669410,0.0,0.0,0.0,0.0,1.0
12508,K4 Mn6 S8,mp-29861,0.0,0.0,0.0,0.0,1.0
12509,K8 Mn4 Sn4 Se16,mp-628305,0.0,0.0,0.0,0.0,1.0
12510,K8 Mo8 Se8 O44,mp-1195788,0.0,0.0,0.0,0.0,1.0
12511,K4 Nb2 Cu2 S8,mp-9763,0.0,0.0,0.0,0.0,1.0
12512,K4 Nb2 Cu2 Se8,mp-9003,0.0,0.0,0.0,0.0,1.0
12513,K4 P2 Au2 S8,mp-9509,0.0,0.0,0.0,0.0,1.0
12514,K6 Re3 H27,mp-29877,0.0,0.0,0.0,0.0,1.0
12515,K4 Sm2 P4 S14,mp-555587,0.0,0.0,0.0,0.0,1.0
12516,K4 Sn2 Au4 S8,mp-557121,0.0,0.0,0.0,0.0,1.0
12517,K4 Sn6 Sb4 S20,mp-1195395,0.0,0.0,0.0,0.0,1.0
12518,K4 Te2 I12,mp-27688,0.0,0.0,0.0,0.0,1.0
12519,K2 Th1 Cu2 S4,mp-555425,0.0,0.0,0.0,0.0,1.0
12520,K4 V2 Ag2 S8,mp-8900,0.0,0.0,0.0,0.0,1.0
12521,K4 V2 Cu2 S8,mp-15147,0.0,0.0,0.0,0.0,1.0
12522,K8 Zn4 Sn8 Se24,mp-1195072,0.0,0.0,0.0,0.0,1.0
12523,K12 Fe8 S16,mp-541447,0.0,0.0,0.0,0.0,1.0
12524,K3 B6 Cl1 O10,mp-1189091,0.0,0.0,0.0,0.0,1.0
12525,K12 Cd4 B20 O40,mp-1204785,0.0,0.0,0.0,0.0,1.0
12526,K12 Cr8 P12 S48,mp-559251,0.0,0.0,0.0,0.0,1.0
12527,K6 Na2 Sn6 Se16,mp-628185,0.0,0.0,0.0,0.0,1.0
12528,K6 Nb4 As2 Se22,mp-542545,0.0,0.0,0.0,0.0,1.0
12529,K6 Sm2 As4 S16,mp-560964,0.0,0.0,0.0,0.0,1.0
12530,K6 Ta4 As2 Se22,mp-683905,0.0,0.0,0.0,0.0,1.0
12531,K6 Th4 Cu6 S14,mp-638086,0.0,0.0,0.0,0.0,1.0
12532,K16 Ge4 P16 Se48,mp-1195433,0.0,0.0,0.0,0.0,1.0
12533,K32 Ge8 S32,mp-556627,0.0,0.0,0.0,0.0,1.0
12534,K32 Ge8 Se32,mp-568847,0.0,0.0,0.0,0.0,1.0
12535,K10 In6 P12 Se38,mp-1199321,0.0,0.0,0.0,0.0,1.0
12536,K6 Cd4 Sn3 Se13,mp-6296,0.0,0.0,0.0,0.0,1.0
12537,K12 Cd2 Te8,mp-17698,0.0,0.0,0.0,0.0,1.0
12538,K24 Yb12 P20 S80,mp-683975,0.0,0.0,0.0,0.0,1.0
12539,K4 Ag8,mp-12735,0.0,0.0,0.0,0.0,1.0
12540,K4 Ag8 Sb4 S12,mp-1192667,0.0,0.0,0.0,0.0,1.0
12541,K4 Ag4 F12,mp-1205357,0.0,0.0,0.0,0.0,1.0
12542,K4 As4 Se8,mp-14659,0.0,0.0,0.0,0.0,1.0
12543,K1 Au1 I4 O12,mp-557441,0.0,0.0,0.0,0.0,1.0
12544,K4 Ba4 As4 Se12,mp-1191826,0.0,0.0,0.0,0.0,1.0
12545,K4 Ba4 B20 O36,mp-557420,0.0,0.0,0.0,0.0,1.0
12546,K4 Ba4 Sb4 Se12,mp-1190698,0.0,0.0,0.0,0.0,1.0
12547,K12 Bi12 O36,mp-29799,0.0,0.0,0.0,0.0,1.0
12548,K2 Ce2 Se8,mp-22395,0.0,0.0,0.0,0.0,1.0
12549,K4 Cu8 Bi4 S12,mp-1194436,0.0,0.0,0.0,0.0,1.0
12550,K2 Cu6 S4,mp-9868,0.0,0.0,0.0,0.0,1.0
12551,K2 Cu8 As2 S8,mp-557728,0.0,0.0,0.0,0.0,1.0
12552,K8 Cu8 P8 O32,mp-649472,0.0,0.0,0.0,0.0,1.0
12553,K2 Eu2 As2 S8,mp-867419,0.0,0.0,0.0,0.0,1.0
12554,K1 Eu1 S2,mp-1018137,0.0,0.0,0.0,0.0,1.0
12555,K4 Hg4,mp-11462,0.0,0.0,0.0,0.0,1.0
12556,K3 Hg33,mp-11952,0.0,0.0,0.0,0.0,1.0
12557,K2 Hg4,mp-30717,0.0,0.0,0.0,0.0,1.0
12558,K4 In4 Te8 O24,mp-1195253,0.0,0.0,0.0,0.0,1.0
12559,K8 In8 S16,mp-505412,0.0,0.0,0.0,0.0,1.0
12560,K8 In8 Se16,mp-505700,0.0,0.0,0.0,0.0,1.0
12561,K4 Li4 C4 O12,mp-562137,0.0,0.0,0.0,0.0,1.0
12562,K4 Nb12 Se8 O48,mp-1202434,0.0,0.0,0.0,0.0,1.0
12563,K4 Nb12 Te8 O48,mp-1202170,0.0,0.0,0.0,0.0,1.0
12564,K24 P24 Se72,mp-569702,0.0,0.0,0.0,0.0,1.0
12565,K4 P4 Se24,mp-18625,0.0,0.0,0.0,0.0,1.0
